Wall time,Step,Value
1735827665.065843,36853,-1697.2454833984375
1735827668.6094205,36908,-1797.2335205078125
1735827672.0104418,36963,-1797.22607421875
1735827675.4428365,37019,-1897.2176513671875
1735827679.0302715,37078,-1897.2071533203125
1735827682.5765939,37137,-1897.1986083984375
1735827686.426747,37195,-1697.1661376953125
1735827690.203167,37255,-1697.169677734375
1735827693.9182549,37315,-1597.1517333984375
1735827697.4356523,37373,-1597.1392822265625
1735827701.1267664,37432,-1597.1312255859375
1735827704.8209007,37488,-1697.138671875
1735827708.20791,37542,-1797.123291015625
1735827711.603793,37599,-1697.099609375
1735827714.9930294,37653,-1797.0736083984375
1735827718.8690493,37713,-1697.071044921875
1735827722.599653,37773,-1597.0728759765625
1735827726.351583,37834,-1597.096923828125
1735827729.967055,37894,-1497.1068115234375
1735827733.749877,37954,-1397.1123046875
1735827737.2295785,38007,-1497.120361328125
1735827741.1779413,38067,-1497.124267578125
1735827744.8574262,38126,-1497.129150390625
1735827748.62277,38185,-1297.1241455078125
1735827751.7869418,38236,-1297.112060546875
1735827755.3492434,38289,-1197.1085205078125
1735827758.778149,38343,-1297.11279296875
1735827762.5146186,38402,-1197.1234130859375
1735827766.0669456,38455,-1197.1044921875
1735827769.6330469,38513,-1197.106689453125
1735827773.6933482,38572,-1197.0968017578125
1735827777.4610505,38630,-1197.10693359375
1735827780.9045534,38683,-1497.083251953125
1735827784.6819847,38743,-1497.083251953125
1735827788.5972316,38801,-1597.080078125
1735827792.5245988,38861,-1597.0831298828125
1735827796.3574815,38921,-1497.0782470703125
1735827799.8742507,38976,-1397.0955810546875
1735827803.7334795,39035,-1397.1026611328125
1735827807.7170222,39090,-1397.132080078125
1735827811.3486254,39146,-1497.1351318359375
1735827815.1374497,39205,-1597.1158447265625
1735827819.2127252,39264,-1597.0994873046875
1735827823.377239,39323,-1597.0880126953125
1735827827.4920871,39380,-1597.08203125
1735827831.2161207,39439,-1497.0750732421875
1735827835.0698364,39499,-1497.0802001953125
1735827838.8440757,39558,-1497.066162109375
1735827842.8747413,39618,-1497.064453125
1735827846.493686,39672,-1397.078857421875
1735827850.1765501,39727,-1397.092041015625
