Wall time,Step,Value
1735841291.4938416,8667,-3497.733154296875
1735841293.8041346,8717,-3697.74267578125
1735841296.796053,8776,-3597.734375
1735841299.428244,8828,-3797.721923828125
1735841302.1033952,8883,-3897.714111328125
1735841304.3309772,8932,-4197.7080078125
1735841306.5404716,8980,-4197.70263671875
1735841309.098539,9034,-4397.69287109375
1735841311.490674,9087,-4597.71044921875
1735841313.8481562,9138,-4597.73291015625
1735841317.1761534,9198,-4297.71142578125
1735841319.7121174,9252,-4097.68408203125
1735841322.2823696,9307,-4297.68994140625
1735841325.239537,9371,-4097.70947265625
1735841328.1536314,9429,-4097.720703125
1735841331.3577657,9483,-4097.71484375
1735841333.9136724,9533,-4097.7041015625
1735841336.6085055,9588,-3997.684326171875
1735841339.2905152,9649,-3797.6572265625
1735841341.3418403,9695,-3897.646484375
1735841343.9072843,9752,-3697.633544921875
1735841346.4906511,9808,-3797.6396484375
1735841349.0984669,9861,-3897.6494140625
1735841351.9389231,9918,-3797.6494140625
1735841354.6212673,9978,-3597.6201171875
1735841357.388338,10039,-3497.61767578125
1735841360.2083416,10099,-3297.60302734375
1735841363.101848,10161,-3197.615234375
1735841365.7904582,10218,-3097.60009765625
1735841368.7956586,10275,-3097.59521484375
1735841371.5744908,10335,-2897.57666015625
1735841373.9259334,10386,-2897.594970703125
1735841376.7396204,10447,-2697.58984375
1735841379.3206458,10500,-2697.5849609375
1735841382.0956926,10558,-2597.56689453125
1735841384.9752398,10613,-2697.57080078125
1735841387.6391053,10670,-2597.582763671875
1735841390.2360282,10728,-2497.585205078125
1735841393.014909,10789,-2497.570556640625
1735841395.3242762,10839,-2697.551513671875
1735841398.039341,10897,-2597.552734375
1735841400.378439,10944,-2697.542724609375
1735841402.8226478,10995,-2797.55517578125
1735841405.3148031,11049,-2997.58251953125
1735841407.976405,11107,-2797.58837890625
1735841410.7189994,11167,-2697.5615234375
1735841413.3291488,11223,-2697.556396484375
1735841416.1446564,11283,-2497.544921875
1735841419.2774386,11342,-2397.525390625
1735841422.4337263,11402,-2397.525390625
1735841424.9473343,11456,-2597.520263671875
1735841427.5626101,11507,-2897.5302734375
1735841430.20871,11560,-3097.5087890625
1735841432.9904249,11614,-3097.513671875
1735841436.0846221,11669,-3197.513671875
1735841438.9243855,11723,-3197.50830078125
1735841441.8825252,11782,-3097.517333984375
1735841444.6199467,11839,-3197.511962890625
1735841447.5212595,11899,-2997.4921875
1735841450.2527132,11952,-3197.490966796875
1735841453.7999551,12013,-3097.493408203125
1735841456.4773283,12066,-3197.50537109375
1735841459.3680885,12123,-3297.49853515625
1735841462.1685054,12178,-3397.4814453125
1735841464.927742,12231,-3297.466064453125
1735841467.4775274,12281,-3397.458251953125
1735841470.5384104,12336,-3197.4541015625
1735841473.5364573,12394,-3097.43115234375
1735841476.1663928,12449,-2997.406005859375
1735841478.8042355,12500,-3097.392578125
1735841481.1969826,12548,-3297.381103515625
1735841484.2655928,12608,-3197.37255859375
1735841487.166354,12661,-3397.382080078125
1735841490.5238812,12719,-3497.406982421875
1735841492.9932108,12770,-3697.4189453125
1735841496.0528278,12830,-3497.403076171875
1735841498.8176508,12875,-3497.403076171875
1735841501.8450665,12935,-3297.41748046875
1735841504.7845085,12992,-3297.411376953125
1735841507.8567965,13051,-3197.421142578125
1735841510.4416115,13104,-3197.39208984375
1735841513.0969148,13158,-3297.375732421875
1735841515.9389455,13213,-3297.36328125
1735841518.8514,13271,-3397.387939453125
1735841521.5617144,13327,-3197.382080078125
1735841524.416102,13382,-3297.380126953125
1735841527.4182556,13440,-3197.375732421875
1735841530.076448,13495,-3097.373291015625
1735841532.7360394,13551,-3097.3857421875
1735841535.5292149,13606,-3197.400390625
1735841538.1574836,13655,-3197.3837890625
1735841541.2656999,13712,-3197.40087890625
1735841544.36192,13772,-3097.39501953125
1735841547.4381232,13834,-2997.403076171875
1735841550.1937642,13887,-3097.417236328125
1735841552.9765527,13941,-3097.434814453125
1735841555.6934433,13993,-3297.43408203125
1735841558.2754102,14044,-3297.416015625
1735841560.8529284,14100,-3297.400634765625
1735841563.4336452,14154,-3297.3701171875
1735841566.2338905,14208,-3397.359130859375
1735841569.2173982,14263,-3197.3232421875
1735841572.1062033,14316,-3397.3271484375
1735841575.027617,14370,-3397.322021484375
1735841577.755983,14423,-3497.28515625
1735841580.908064,14483,-3397.31494140625
1735841583.7031052,14538,-3297.296875
1735841585.8078315,14581,-3497.285888671875
1735841588.3894863,14635,-3497.260009765625
1735841590.9646497,14685,-3597.242919921875
1735841593.0855796,14726,-3897.235107421875
1735841595.3536997,14775,-4097.2412109375
1735841597.4637432,14820,-4297.22802734375
1735841600.1117313,14875,-4297.21728515625
1735841602.478963,14925,-4197.2041015625
1735841605.3753774,14985,-3997.226318359375
1735841608.2548523,15041,-3997.23291015625
1735841611.275735,15104,-3997.277099609375
1735841613.8693666,15157,-4197.2890625
1735841616.6347187,15215,-4097.28369140625
1735841619.36171,15272,-3997.29296875
1735841621.664172,15321,-4097.30029296875
1735841624.1695843,15372,-4097.3203125
1735841626.4721942,15413,-4397.3232421875
1735841629.430733,15468,-4297.33935546875
1735841632.097647,15519,-4397.3544921875
1735841634.9195318,15573,-4497.39013671875
1735841638.035675,15633,-4297.3759765625
1735841640.816362,15687,-4397.3994140625
1735841643.7090344,15745,-4297.43310546875
1735841646.3854725,15801,-4397.44873046875
1735841648.843406,15853,-4497.4736328125
1735841651.3209043,15905,-4397.50439453125
1735841654.2592924,15965,-4297.50634765625
1735841656.9901824,16021,-4197.529296875
1735841660.187377,16078,-3997.562744140625
1735841663.1949224,16132,-3897.556640625
1735841666.313632,16190,-3697.554931640625
1735841668.9996974,16243,-3697.544921875
1735841671.4195852,16288,-3797.537353515625
1735841674.2735808,16342,-3997.521484375
1735841676.9767663,16395,-4097.501953125
1735841679.6028614,16448,-4197.4541015625
1735841682.5021894,16503,-4097.439453125
1735841685.2444475,16556,-4097.43603515625
1735841687.7429616,16606,-4197.4013671875
1735841690.4023712,16656,-4197.39697265625
1735841693.1952848,16710,-4097.38037109375
1735841696.0069199,16760,-3897.365478515625
1735841699.2392566,16820,-3797.37109375
1735841702.3600552,16879,-3597.364013671875
1735841705.263856,16933,-3497.330810546875
1735841708.250752,16990,-3597.336181640625
1735841711.0270689,17042,-3597.3291015625
1735841714.0370212,17101,-3497.3095703125
1735841716.995971,17161,-3397.2919921875
1735841719.9246492,17221,-3197.281982421875
1735841722.952981,17278,-3097.28076171875
1735841725.9680948,17333,-3197.270751953125
1735841729.1882417,17392,-3197.2578125
1735841732.1226115,17448,-3097.235595703125
1735841735.3165176,17508,-2897.22119140625
1735841738.5338297,17568,-2797.238525390625
1735841741.437572,17626,-2697.22216796875
1735841744.473835,17686,-2397.234619140625
1735841747.7897854,17746,-2197.241943359375
1735841750.873571,17803,-2097.239990234375
1735841754.048954,17862,-1997.2354736328125
1735841757.3841496,17923,-1897.226318359375
1735841760.639767,17983,-1697.2115478515625
1735841764.2025075,18044,-1497.230712890625
1735841767.194252,18104,-1197.2237548828125
1735841770.1761198,18159,-1197.214599609375
1735841773.299933,18218,-1097.2059326171875
1735841776.2708032,18278,-1097.2080078125
1735841779.355119,18338,-1097.2080078125
1735841782.556921,18399,-997.2267456054688
1735841785.3364677,18451,-1097.2242431640625
1735841788.570365,18510,-997.2045288085938
1735841791.758014,18570,-997.218994140625
1735841794.3918214,18622,-1197.2283935546875
1735841797.6204126,18682,-1197.2154541015625
1735841800.7483373,18738,-1197.2100830078125
1735841803.4624686,18792,-1297.2301025390625
1735841806.4510026,18848,-1297.2301025390625
1735841809.8566854,18901,-1397.2369384765625
1735841813.1518486,18961,-1397.234375
1735841816.5465398,19020,-1397.218505859375
1735841819.325321,19074,-1597.262451171875
1735841821.8887064,19126,-1797.2684326171875
1735841824.7709382,19186,-1797.2584228515625
1735841827.6911182,19245,-1797.2672119140625
1735841830.5884323,19302,-1897.290283203125
1735841833.828978,19361,-1897.284912109375
1735841836.705526,19420,-1897.28076171875
1735841839.601124,19480,-1897.27392578125
1735841842.5041478,19540,-1897.274169921875
1735841845.6213284,19599,-1797.28125
1735841848.881422,19658,-1697.279296875
1735841852.267979,19719,-1697.2901611328125
1735841855.3772275,19779,-1797.295166015625
1735841858.1387439,19836,-1897.2923583984375
1735841861.0643437,19894,-1797.270751953125
1735841863.683525,19948,-1797.273193359375
1735841867.1173215,20008,-1797.256103515625
1735841870.0071905,20066,-1697.236572265625
1735841872.958212,20126,-1797.2850341796875
1735841875.9468374,20182,-1797.2713623046875
1735841879.0734582,20239,-1697.2664794921875
1735841882.5135562,20299,-1597.2623291015625
1735841885.534854,20354,-1497.2430419921875
1735841888.4652705,20412,-1597.2662353515625
1735841891.3913627,20470,-1697.2584228515625
1735841894.2991953,20528,-1497.2259521484375
1735841897.2201712,20586,-1297.1956787109375
1735841900.5508356,20645,-1397.1915283203125
1735841903.7768323,20700,-1397.1785888671875
1735841906.8480527,20757,-1397.172119140625
1735841909.8887494,20815,-1397.1595458984375
1735841912.9114897,20874,-1397.155029296875
1735841916.1936636,20933,-1397.1514892578125
1735841919.2336361,20990,-1497.158935546875
1735841922.202337,21047,-1597.1494140625
1735841925.1830094,21106,-1597.14697265625
1735841928.4722679,21166,-1697.1209716796875
1735841931.8208554,21226,-1697.124267578125
1735841934.8170002,21282,-1697.1309814453125
1735841938.2810147,21338,-1697.144287109375
1735841941.1564052,21390,-1697.128173828125
1735841943.9740527,21447,-1797.1373291015625
1735841947.0601227,21507,-1697.14599609375
1735841950.193994,21563,-1697.096923828125
1735841953.6829753,21620,-1697.1138916015625
1735841956.843383,21680,-1597.1044921875
1735841960.089443,21738,-1597.0975341796875
1735841963.536748,21797,-1597.12744140625
1735841966.8757172,21855,-1597.095947265625
1735841970.498675,21910,-1697.108642578125
1735841973.9822357,21970,-1697.1107177734375
1735841977.0162284,22027,-1797.1292724609375
1735841980.2778866,22086,-1797.11865234375
1735841983.3869514,22141,-1797.1063232421875
1735841986.7093134,22197,-1897.1029052734375
1735841990.4481103,22254,-1997.0869140625
1735841994.0462556,22311,-2097.103515625
1735841997.3486145,22368,-2197.118408203125
1735842000.594854,22428,-2097.1201171875
1735842004.0109692,22488,-1997.135009765625
1735842007.540724,22549,-1997.162841796875
1735842010.8461428,22608,-1897.1614990234375
1735842013.9373877,22664,-1897.156005859375
1735842017.2436798,22724,-1797.1361083984375
1735842020.900967,22785,-1697.1435546875
1735842024.5209453,22848,-1597.1915283203125
1735842027.2934978,22903,-1697.1884765625
1735842030.222263,22961,-1797.1790771484375
1735842033.15276,23018,-1797.18896484375
1735842036.2230663,23078,-1797.165283203125
1735842039.9734526,23138,-1797.1561279296875
1735842042.9467595,23193,-1897.1671142578125
1735842046.318904,23252,-1797.1419677734375
1735842049.39654,23311,-1797.1248779296875
1735842052.3220398,23368,-1697.0987548828125
1735842055.4031003,23422,-1797.1055908203125
1735842059.0629737,23482,-1697.10107421875
1735842062.66406,23542,-1597.12548828125
1735842065.861799,23599,-1697.15380859375
1735842068.9673269,23657,-1597.1556396484375
1735842072.543572,23716,-1597.1986083984375
1735842075.9857519,23772,-1597.19873046875
1735842078.95117,23825,-1597.17529296875
1735842082.2100472,23882,-1697.182373046875
1735842085.2390695,23938,-1797.18994140625
1735842088.709043,23998,-1797.1785888671875
1735842091.6093316,24051,-2097.1591796875
1735842094.6529388,24105,-2097.162841796875
1735842097.8162591,24159,-2297.1728515625
1735842101.6725655,24219,-2297.171142578125
1735842105.3188186,24278,-2297.1376953125
1735842109.7227635,24337,-2197.13037109375
1735842112.7813382,24387,-2297.154296875
1735842115.5564096,24437,-2497.1416015625
1735842119.315521,24497,-2397.147705078125
1735842122.3455777,24548,-2597.1572265625
1735842125.7103133,24605,-2597.153076171875
1735842128.8820949,24664,-2597.143798828125
1735842132.0429845,24723,-2597.169189453125
1735842135.3361225,24782,-2497.18603515625
1735842138.692661,24840,-2497.205078125
1735842142.5358372,24902,-2497.217041015625
1735842146.0341067,24963,-2497.2255859375
1735842149.0622277,25019,-2397.197021484375
1735842152.1974492,25079,-2297.193115234375
1735842155.2762978,25138,-2197.16650390625
1735842158.5841591,25198,-2097.168701171875
1735842161.8238127,25254,-2197.171875
1735842165.346999,25313,-2097.1484375
1735842168.5493445,25371,-2097.134521484375
1735842171.6072989,25430,-2097.127685546875
1735842175.1988788,25490,-1897.1563720703125
1735842179.0592945,25551,-1797.150634765625
1735842181.899188,25606,-1697.1483154296875
1735842185.0829997,25666,-1697.1458740234375
1735842188.3793483,25727,-1697.1578369140625
1735842191.351553,25785,-1597.148681640625
1735842194.5558112,25844,-1397.1207275390625
1735842197.72829,25904,-1097.12451171875
1735842200.8213935,25963,-1097.1175537109375
1735842203.9253724,26022,-897.107666015625
1735842207.2550993,26081,-797.09765625
1735842210.9082634,26141,-797.1095581054688
1735842214.503781,26201,-697.1099243164062
1735842218.0183215,26259,-697.1057739257812
1735842221.8772159,26318,-597.084228515625
1735842225.1523557,26375,-697.06884765625
1735842228.590497,26429,-797.0440063476562
1735842231.653641,26484,-897.0394287109375
1735842234.5930922,26539,-997.0208129882812
1735842237.7901459,26599,-997.0258178710938
1735842241.1875408,26658,-997.00244140625
1735842244.7710972,26716,-897.0017700195312
1735842248.4921868,26775,-896.998779296875
1735842251.713263,26835,-797.0062866210938
1735842255.1535108,26895,-797.0069580078125
1735842258.2678187,26954,-697.0017700195312
1735842261.8087451,27013,-696.9906005859375
1735842265.409528,27072,-596.9805908203125
1735842268.58312,27128,-696.9662475585938
1735842271.7775168,27184,-796.9526977539062
1735842274.8244436,27239,-896.969482421875
1735842278.2145624,27299,-896.9924926757812
1735842281.79007,27356,-996.9898071289062
1735842285.3893151,27416,-1097.00048828125
1735842288.4194171,27472,-1197.007568359375
1735842291.8939323,27531,-1197.0028076171875
1735842295.0865762,27588,-1297.01318359375
1735842298.3691137,27647,-1297.001953125
1735842301.5978007,27706,-1296.9990234375
1735842304.5905793,27760,-1397.00439453125
1735842307.714732,27818,-1297.0015869140625
1735842311.1297672,27877,-1297.003662109375
1735842313.9388945,27927,-1297.019775390625
1735842317.3872218,27984,-1297.0450439453125
1735842320.813392,28045,-1297.0562744140625
1735842323.940414,28100,-1397.062744140625
1735842327.0967133,28155,-1397.074462890625
1735842330.8284068,28213,-1397.059326171875
1735842334.7205417,28271,-1397.0362548828125
1735842338.3658507,28326,-1497.0262451171875
1735842341.9543238,28379,-1597.0250244140625
1735842345.746026,28437,-1597.0303955078125
1735842349.9378996,28494,-1697.02490234375
1735842353.35391,28549,-1697.0203857421875
1735842356.5288723,28606,-1597.003662109375
1735842359.5437653,28658,-1596.984619140625
1735842363.111928,28713,-1696.9755859375
1735842367.1402826,28772,-1596.972412109375
1735842370.5025308,28829,-1496.9488525390625
1735842373.8144932,28886,-1396.93212890625
1735842376.9923239,28940,-1596.929443359375
1735842380.257349,29000,-1496.9117431640625
1735842383.8693066,29060,-1496.911376953125
1735842387.1920528,29119,-1496.9300537109375
1735842390.6858327,29179,-1496.9224853515625
1735842393.7450743,29236,-1596.9320068359375
1735842397.3884723,29295,-1496.9249267578125
1735842401.1906738,29354,-1296.9161376953125
1735842404.5423565,29413,-1196.9017333984375
1735842407.8123174,29466,-1296.8897705078125
1735842411.26394,29522,-1196.8775634765625
1735842414.5311253,29573,-1296.8597412109375
1735842418.6408005,29626,-1496.869873046875
1735842422.2748685,29680,-1696.880859375
1735842426.0852973,29739,-1596.882568359375
1735842429.520862,29798,-1496.8709716796875
1735842433.2822783,29857,-1696.8651123046875
1735842436.8866527,29915,-1696.8602294921875
1735842439.922989,29972,-1796.877197265625
1735842443.140412,30031,-1896.8868408203125
1735842446.3217807,30089,-1796.8841552734375
1735842449.4719799,30147,-1696.8697509765625
1735842453.3056197,30204,-1796.858642578125
1735842456.6302645,30261,-1896.8580322265625
1735842459.8408046,30317,-2096.8564453125
1735842463.4183807,30371,-1996.86328125
1735842467.3074074,30431,-1996.877197265625
1735842472.440586,30491,-1996.8837890625
1735842476.1904075,30548,-2096.86328125
1735842479.7801754,30608,-1996.8646240234375
1735842483.4218338,30666,-1896.8533935546875
1735842486.9021273,30721,-1996.8624267578125
1735842490.6875103,30779,-1996.861083984375
1735842494.01525,30839,-1996.866943359375
1735842497.6627514,30896,-1896.8555908203125
1735842501.0771961,30950,-1996.8525390625
1735842504.9806707,31009,-1796.8634033203125
1735842508.6760552,31066,-1696.8724365234375
1735842512.1856606,31125,-1496.87158203125
1735842515.2303238,31178,-1696.8656005859375
1735842518.615916,31232,-1896.8758544921875
1735842522.450381,31285,-1796.8681640625
1735842525.9029944,31344,-1696.8714599609375
1735842529.160286,31402,-1496.863037109375
1735842532.1049306,31454,-1596.8565673828125
1735842535.1038713,31502,-1796.861328125
1735842538.662608,31555,-1896.8631591796875
1735842541.9739778,31608,-1996.871337890625
1735842545.5213065,31665,-1996.887939453125
1735842549.1233423,31723,-1796.8916015625
1735842552.635894,31782,-1696.8826904296875
1735842556.5267167,31841,-1696.860107421875
1735842559.722205,31896,-1696.83154296875
1735842563.2354481,31956,-1696.852783203125
1735842566.7631972,32012,-1796.8406982421875
1735842570.0745833,32072,-1796.8634033203125
1735842573.5780306,32131,-1796.861328125
1735842577.3096726,32191,-1796.8668212890625
1735842580.7592635,32247,-1896.856689453125
1735842583.9662461,32299,-2096.894775390625
1735842587.8506637,32355,-1996.8961181640625
1735842591.9852555,32413,-1996.887451171875
1735842595.4522126,32468,-1996.885498046875
1735842598.8889647,32523,-2096.879638671875
1735842602.4037926,32583,-1896.879150390625
1735842605.8348675,32639,-1796.879638671875
1735842609.203509,32691,-1896.8880615234375
1735842612.6455443,32747,-1896.8658447265625
1735842616.357538,32806,-1896.8551025390625
1735842619.5667858,32862,-1896.84716796875
1735842622.6010396,32913,-1896.8414306640625
1735842626.4048975,32970,-1796.836181640625
1735842630.3850036,33030,-1596.8408203125
1735842634.0161026,33083,-1596.8297119140625
1735842637.9368515,33141,-1696.8343505859375
1735842641.4866197,33194,-1896.84765625
1735842645.5430949,33253,-1896.8426513671875
1735842649.3117125,33307,-1996.8541259765625
1735842653.1201415,33365,-1996.841552734375
1735842656.385342,33418,-2096.856201171875
1735842661.4219809,33477,-2096.834228515625
1735842665.4417646,33535,-2096.815185546875
1735842668.754661,33588,-2296.793701171875
1735842671.8936079,33636,-2496.796142578125
1735842675.3103075,33683,-2696.750244140625
1735842678.567594,33732,-2896.747314453125
1735842681.7093606,33786,-2996.742431640625
1735842685.0384126,33843,-3096.734130859375
1735842688.1268084,33893,-3196.73388671875
1735842691.7557783,33949,-3296.74462890625
1735842694.700173,33998,-3496.737060546875
1735842698.2505975,34057,-3396.725830078125
1735842701.7393043,34115,-3396.747802734375
1735842705.2110493,34168,-3496.751220703125
1735842709.0872412,34224,-3296.762451171875
1735842713.9078329,34281,-3196.76123046875
1735842717.5757334,34331,-3396.76416015625
1735842721.1183076,34386,-3596.760009765625
1735842724.7091758,34442,-3596.75
1735842728.3496597,34492,-3696.7451171875
1735842732.9122386,34549,-3496.73046875
1735842736.4530985,34595,-3796.72705078125
1735842740.0400472,34649,-3796.728759765625
1735842744.0512035,34701,-3896.722900390625
1735842747.2109475,34748,-4096.70458984375
1735842750.0625677,34795,-4396.70361328125
1735842753.7789497,34852,-4296.705078125
1735842756.908304,34904,-4196.7119140625
1735842760.078259,34953,-4096.7138671875
1735842763.791254,35009,-3696.720947265625
1735842766.4444664,35054,-3796.73193359375
1735842770.2698672,35112,-3696.738525390625
1735842773.364796,35161,-3696.733154296875
1735842776.6386228,35214,-3596.734375
1735842780.172263,35270,-3596.74365234375
1735842783.6113536,35323,-3396.734130859375
1735842786.8120291,35374,-3396.72900390625
1735842789.7948325,35420,-3596.720947265625
1735842793.0468612,35473,-3696.722900390625
1735842796.6253736,35525,-3996.7197265625
1735842799.8517127,35571,-4196.71533203125
1735842802.1859443,35609,-4396.70166015625
1735842805.0425575,35657,-4396.6943359375
1735842808.3723722,35711,-4396.70849609375
1735842812.3707533,35771,-4196.72412109375
1735842815.790151,35827,-4296.71435546875
1735842818.9859684,35880,-4296.7265625
1735842822.3458924,35937,-4196.72607421875
1735842826.2996912,35997,-3996.735107421875
1735842829.8738036,36049,-3696.73388671875
1735842833.3995118,36095,-3596.724853515625
1735842836.9211147,36149,-3696.733154296875
1735842840.3223631,36206,-3596.741943359375
1735842843.7576394,36264,-3396.73974609375
1735842847.4973583,36318,-3496.754150390625
1735842851.1459923,36375,-3296.76708984375
1735842854.349202,36429,-3396.771484375
1735842857.8944511,36482,-3296.777099609375
1735842861.5169506,36539,-3196.7763671875
1735842865.1536193,36595,-3096.74658203125
1735842869.126684,36645,-3196.748779296875
1735842872.7302518,36699,-3196.762451171875
1735842876.3786197,36754,-3096.779296875
1735842880.3161628,36812,-2896.765869140625
1735842884.4575105,36871,-2596.766845703125
1735842888.3281944,36928,-2296.775146484375
1735842891.7842345,36986,-1996.7879638671875
1735842895.1863084,37043,-1896.7947998046875
1735842898.5701387,37095,-1896.7760009765625
1735842902.161244,37142,-2096.762939453125
1735842906.0150373,37198,-2296.76611328125
1735842909.2583566,37249,-2196.765625
1735842913.100629,37307,-2196.773681640625
