Wall time,Step,Value
1735824279.074801,22272,-6696.380859375
1735824282.1284125,22336,-6796.36669921875
1735824285.2242415,22400,-6796.36865234375
1735824288.398127,22464,-6596.34375
1735824291.4492223,22528,-6496.32421875
1735824294.475094,22592,-6496.296875
1735824297.5042102,22656,-6296.27294921875
1735824300.6341789,22720,-6596.2802734375
1735824303.8375077,22784,-6696.27294921875
1735824306.9143405,22848,-6696.2646484375
1735824309.9674187,22912,-6896.27294921875
1735824312.9745996,22976,-7196.298828125
1735824316.1479268,23040,-7196.28955078125
1735824319.4260235,23104,-7196.2939453125
1735824322.6645653,23168,-7096.2822265625
1735824325.815639,23232,-7096.302734375
1735824329.0112352,23296,-6896.28369140625
1735824332.207204,23360,-6996.3134765625
1735824335.3738189,23424,-7296.32958984375
1735824338.662731,23488,-7196.31494140625
1735824341.8152611,23552,-7196.3310546875
1735824344.957155,23616,-7096.33349609375
1735824348.0925925,23680,-6696.3095703125
1735824351.2416978,23744,-6496.28466796875
1735824354.5316415,23808,-6496.271484375
1735824357.738605,23872,-6196.2490234375
1735824360.8849614,23936,-5796.2119140625
1735824364.0287437,24000,-5796.2060546875
1735824367.3104448,24064,-5896.21435546875
1735824370.6306913,24128,-5996.20751953125
1735824373.84854,24192,-5696.18896484375
1735824376.9757416,24256,-5896.189453125
1735824380.1873376,24320,-5796.15087890625
1735824383.4187014,24384,-5696.1435546875
1735824386.6291869,24448,-5696.13330078125
1735824390.0039592,24512,-5596.12060546875
1735824393.199548,24576,-5496.1103515625
1735824396.3329468,24640,-5796.146484375
1735824399.538489,24704,-5896.17578125
1735824402.7070923,24768,-5896.18310546875
1735824406.034544,24832,-5896.173828125
1735824409.2461684,24896,-6296.2041015625
1735824412.4609768,24960,-6196.19921875
1735824415.6054318,25024,-6296.2109375
1735824418.7975662,25088,-6096.20068359375
1735824422.0891216,25152,-6396.2138671875
1735824425.2899277,25216,-6696.24169921875
1735824428.5024705,25280,-6696.23681640625
1735824431.7551222,25344,-6796.271484375
1735824435.0170894,25408,-6696.25927734375
1735824438.332307,25472,-6696.24267578125
1735824441.5059538,25536,-6496.21484375
1735824444.6845567,25600,-6896.2177734375
1735824447.8728042,25664,-6896.22998046875
1735824451.015677,25728,-6996.2392578125
1735824454.188642,25792,-6796.23876953125
1735824457.4942784,25856,-6896.2626953125
1735824460.6798494,25920,-6796.248046875
1735824463.8337595,25984,-7096.27197265625
1735824467.0338995,26048,-6796.22265625
1735824470.2634282,26112,-6496.21826171875
1735824473.566145,26176,-6396.21484375
1735824476.8509917,26240,-5796.17529296875
1735824480.0359278,26304,-6196.2060546875
1735824483.317879,26368,-6296.21826171875
1735824486.5557163,26432,-6196.20947265625
1735824489.9272053,26496,-5896.18896484375
1735824493.2557158,26560,-5796.18798828125
1735824496.5333228,26624,-5596.18017578125
1735824499.8179233,26688,-5696.17822265625
1735824503.0927176,26752,-5296.15087890625
1735824506.436957,26816,-5296.15673828125
1735824509.781915,26880,-5196.140625
1735824513.0246067,26944,-5096.15234375
1735824516.3389127,27008,-5096.1650390625
1735824519.6165853,27072,-5196.1669921875
1735824522.9232366,27136,-5296.17431640625
1735824526.360836,27200,-5096.16796875
1735824529.700147,27264,-4796.14111328125
1735824532.958884,27328,-4596.13330078125
1735824536.1643784,27392,-4796.146484375
1735824539.4462655,27456,-4796.150390625
1735824542.8641365,27520,-4696.115234375
1735824546.1342986,27584,-4996.1279296875
1735824549.4296541,27648,-4796.11328125
1735824552.7199748,27712,-4996.12060546875
1735824556.0016468,27776,-4996.126953125
1735824559.372013,27840,-4996.10693359375
1735824562.7200394,27904,-4896.11181640625
1735824566.0174992,27968,-4996.11767578125
1735824569.3070853,28032,-5096.126953125
1735824572.644865,28096,-5196.119140625
1735824576.1681077,28160,-5296.1240234375
1735824579.4622715,28224,-5296.11181640625
1735824582.7133498,28288,-5296.12109375
1735824585.9983692,28352,-5496.123046875
1735824589.3249989,28416,-5296.12353515625
1735824592.717664,28480,-5296.140625
1735824596.0814831,28544,-5396.14697265625
1735824599.3660357,28608,-5396.1552734375
1735824602.6499803,28672,-5196.1455078125
1735824605.9910414,28736,-5396.169921875
1735824609.5467253,28800,-5296.1474609375
1735824612.9496582,28864,-5096.1357421875
1735824616.2911677,28928,-5196.14111328125
1735824619.5934696,28992,-4896.1064453125
1735824622.90869,29056,-5096.13427734375
1735824626.3715723,29120,-5096.1318359375
1735824629.6646821,29184,-5396.15478515625
1735824632.9785671,29248,-5396.14306640625
1735824636.3485968,29312,-5196.13427734375
1735824639.7032015,29376,-5396.1435546875
1735824643.2856152,29440,-5396.138671875
1735824646.7706635,29504,-5396.13232421875
1735824650.0545776,29568,-5296.1259765625
1735824653.3421004,29632,-5296.1201171875
1735824656.6759627,29696,-5496.13427734375
1735824660.016331,29760,-5496.14990234375
1735824663.4045713,29824,-5696.1630859375
1735824666.6738572,29888,-5996.1923828125
1735824669.9414942,29952,-5896.166015625
1735824673.2895186,30016,-5896.177734375
1735824676.725153,30080,-5796.15673828125
1735824680.1244338,30144,-5796.166015625
1735824683.4780607,30208,-5896.16357421875
1735824686.7464085,30272,-5896.16552734375
1735824690.0491617,30336,-5796.154296875
1735824693.4838016,30400,-5996.1640625
1735824696.8768804,30464,-5896.14892578125
1735824700.1491992,30528,-5796.1474609375
1735824703.4581628,30592,-5896.13232421875
1735824706.8029747,30656,-5796.123046875
1735824710.1001706,30720,-5896.13525390625
1735824713.4890714,30784,-5596.11767578125
1735824716.8053312,30848,-5496.11962890625
1735824720.1328468,30912,-5396.11279296875
1735824723.39834,30976,-5296.125
1735824726.710161,31040,-5096.099609375
1735824730.0964372,31104,-4996.09912109375
1735824733.476655,31168,-4796.0849609375
1735824736.7703,31232,-4796.09814453125
1735824740.0763175,31296,-4496.08251953125
1735824743.3917696,31360,-4096.0732421875
1735824746.9395118,31424,-4396.08935546875
1735824750.2569635,31488,-4196.0859375
1735824753.522283,31552,-4396.111328125
1735824756.8146281,31616,-4596.11669921875
1735824760.174895,31680,-4296.0986328125
1735824763.5913658,31744,-4396.09130859375
1735824766.9134765,31808,-3996.069580078125
1735824770.2350726,31872,-4396.091796875
1735824773.545442,31936,-4696.12353515625
1735824776.8796031,32000,-4696.126953125
1735824780.3668768,32064,-5096.14404296875
1735824783.6459863,32128,-5196.14794921875
1735824786.951505,32192,-5096.1298828125
1735824790.2896643,32256,-5196.13525390625
1735824793.5708172,32320,-5196.13525390625
1735824796.9638143,32384,-5096.12939453125
1735824800.3814027,32448,-4796.11474609375
1735824803.740392,32512,-4596.09423828125
1735824807.0584729,32576,-4796.10009765625
1735824810.4250488,32640,-4896.1083984375
1735824813.7531817,32704,-4996.11572265625
1735824817.2846231,32768,-4896.09912109375
1735824820.640949,32832,-4996.09326171875
1735824824.0401943,32896,-4796.07568359375
1735824827.3691564,32960,-4596.07373046875
1735824830.6330118,33024,-4396.05908203125
1735824834.0965273,33088,-4496.06884765625
1735824837.5002298,33152,-4696.0859375
1735824840.8181288,33216,-4896.095703125
1735824844.118149,33280,-4696.07763671875
1735824847.4947636,33344,-4796.07861328125
1735824851.0092096,33408,-4996.0849609375
1735824854.4215567,33472,-5296.11474609375
1735824857.775499,33536,-5296.09814453125
1735824861.1436877,33600,-5396.09814453125
1735824864.5617743,33664,-5396.11376953125
1735824868.0032082,33728,-5096.0966796875
1735824871.4509199,33792,-4796.09228515625
1735824874.7354012,33856,-5096.10546875
1735824878.1015515,33920,-4896.09716796875
1735824881.4947803,33984,-4996.10107421875
1735824885.0061824,34048,-4996.11474609375
1735824888.424152,34112,-4896.08642578125
1735824891.7872782,34176,-5096.0947265625
1735824895.1509724,34240,-5396.11865234375
1735824898.5295784,34304,-5096.1025390625
1735824902.0893133,34368,-4996.099609375
1735824905.3758073,34432,-4996.08349609375
1735824908.7362483,34496,-4896.06640625
1735824912.105391,34560,-4796.07275390625
1735824915.476889,34624,-4896.0732421875
1735824919.034814,34688,-4796.0546875
1735824922.3873892,34752,-5096.07177734375
1735824925.767922,34816,-5096.076171875
1735824929.148791,34880,-4996.064453125
1735824932.5489705,34944,-4696.052734375
1735824936.1292677,35008,-4896.064453125
1735824939.5158713,35072,-4796.0732421875
1735824942.8778117,35136,-4796.06103515625
1735824946.2980456,35200,-4696.03955078125
1735824949.7424154,35264,-4696.02978515625
1735824953.2845106,35328,-4396.00390625
1735824956.708113,35392,-4296.0400390625
1735824960.0896673,35456,-3996.029296875
1735824963.4548032,35520,-3996.03076171875
1735824966.8218625,35584,-4396.0654296875
1735824970.3990464,35648,-4196.05419921875
1735824973.8529654,35712,-3996.03759765625
1735824977.263216,35776,-4296.05224609375
1735824980.6451013,35840,-4096.04296875
1735824984.0870593,35904,-4296.04345703125
1735824987.5834956,35968,-4296.0234375
1735824991.0177922,36032,-4396.029296875
1735824994.4714403,36096,-4296.03662109375
1735824997.8055182,36160,-4296.06591796875
1735825001.1880894,36224,-3996.060546875
1735825004.8429358,36288,-4396.083984375
1735825008.3128793,36352,-4896.10546875
1735825011.650876,36416,-4896.1064453125
1735825015.0615935,36480,-4796.10302734375
1735825018.492108,36544,-5096.11376953125
1735825022.0587347,36608,-5296.12841796875
1735825025.5706973,36672,-5196.11328125
1735825028.9508662,36736,-5596.1328125
1735825032.366882,36800,-5196.10791015625
1735825035.787103,36864,-5296.12158203125
1735825039.3708723,36928,-5396.1103515625
1735825042.8364835,36992,-5296.119140625
1735825046.238692,37056,-5596.11669921875
1735825049.6580696,37120,-5596.10693359375
1735825053.060751,37184,-5696.10595703125
1735825056.6396694,37248,-5396.0908203125
1735825059.963882,37312,-5196.08349609375
1735825063.3223794,37376,-5196.08203125
1735825066.7580392,37440,-5196.0810546875
1735825070.1417382,37504,-5196.0830078125
1735825073.6411145,37568,-5096.08251953125
1735825077.0627587,37632,-4696.06396484375
1735825080.3856971,37696,-4496.0693359375
1735825083.7970858,37760,-4496.06884765625
1735825087.2419677,37824,-4596.09912109375
1735825090.6935647,37888,-4496.08544921875
1735825094.051025,37952,-4296.05908203125
1735825097.4211233,38016,-4396.07763671875
1735825100.7808385,38080,-4596.103515625
1735825104.2609222,38144,-4496.091796875
1735825107.7640197,38208,-4596.09619140625
1735825111.1648195,38272,-4696.103515625
1735825114.5142224,38336,-4496.0947265625
1735825117.9044685,38400,-4496.09326171875
1735825121.4262192,38464,-4696.11376953125
1735825125.0355706,38528,-4796.1142578125
1735825128.3723378,38592,-4996.12255859375
1735825131.7435496,38656,-4996.1201171875
1735825135.0944078,38720,-5096.1279296875
1735825138.5354977,38784,-4996.1298828125
1735825142.1437876,38848,-5196.15625
1735825145.5789127,38912,-5196.1240234375
1735825148.951354,38976,-5196.11083984375
1735825152.3365378,39040,-5396.1318359375
1735825155.8805637,39104,-5596.14208984375
1735825159.4433453,39168,-5596.140625
1735825162.9142656,39232,-5796.14990234375
1735825166.2900648,39296,-5796.14501953125
1735825169.666182,39360,-5796.14892578125
1735825173.2315266,39424,-5796.150390625
1735825176.767982,39488,-5896.162109375
1735825180.2743385,39552,-6196.171875
1735825183.8287604,39616,-6396.1806640625
1735825187.426318,39680,-6296.16162109375
1735825191.2156847,39744,-6096.1513671875
1735825194.682156,39808,-6196.1875
1735825198.106444,39872,-5996.1884765625
1735825201.572924,39936,-5896.1689453125
1735825204.9928138,40000,-5796.1533203125
1735825208.6238475,40064,-5696.15380859375
1735825212.161826,40128,-5596.158203125
1735825215.716527,40192,-5396.15087890625
1735825219.1551163,40256,-5596.1669921875
1735825222.6317759,40320,-5596.166015625
1735825226.3204913,40384,-5396.15966796875
1735825229.7553675,40448,-5296.15478515625
1735825233.200484,40512,-4696.109375
1735825236.5977347,40576,-4596.10888671875
1735825240.1601946,40640,-4496.11572265625
1735825243.7664733,40704,-4396.111328125
1735825247.2153652,40768,-4196.1015625
1735825250.6598444,40832,-4496.115234375
1735825254.1117601,40896,-4596.13818359375
1735825257.779232,40960,-4796.14453125
1735825261.3152816,41024,-4796.1357421875
1735825264.7699609,41088,-4696.12353515625
1735825268.1899254,41152,-4596.12109375
1735825271.65912,41216,-4396.111328125
1735825275.3998184,41280,-4496.11279296875
1735825279.0119252,41344,-4096.08837890625
1735825282.4297879,41408,-4396.1171875
1735825285.8909652,41472,-4696.1328125
1735825289.3774264,41536,-4796.1298828125
1735825293.0741284,41600,-4796.12060546875
1735825296.5266254,41664,-4896.11328125
1735825299.9572227,41728,-5096.1298828125
1735825303.4641616,41792,-5096.13720703125
1735825306.9570189,41856,-4696.11572265625
1735825310.6380234,41920,-4796.1201171875
1735825314.1516182,41984,-5096.13671875
1735825317.6741755,42048,-5096.1318359375
1735825321.1445937,42112,-5096.1328125
1735825324.6367474,42176,-5096.13232421875
1735825328.3866382,42240,-5596.15185546875
1735825331.875582,42304,-5696.15966796875
1735825335.4325235,42368,-5796.1494140625
1735825338.9909918,42432,-5996.158203125
1735825342.5776465,42496,-5696.1533203125
1735825346.2428086,42560,-5796.16796875
1735825349.7645793,42624,-5796.15380859375
1735825353.34347,42688,-5696.12060546875
1735825356.9107277,42752,-5896.12744140625
1735825360.6171303,42816,-5796.119140625
1735825364.260539,42880,-5696.11181640625
1735825367.7835321,42944,-5696.0986328125
1735825371.430653,43008,-5596.09521484375
1735825375.027452,43072,-5596.095703125
1735825378.9166949,43136,-5296.080078125
1735825382.5572257,43200,-4996.06640625
1735825386.0437486,43264,-4796.0322265625
1735825389.5900412,43328,-4696.041015625
1735825393.3681538,43392,-4896.05224609375
1735825397.0579906,43456,-4996.05615234375
1735825400.626646,43520,-4796.03955078125
1735825404.2125814,43584,-4896.06640625
